name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Andaman and Nicobar Islands,24-11-2022,31.2,25.2,27.2,35.2,25.2,27.8,23.1,83,6,100,4.17,rain,0,0,17.6,25.2,352.3,1009.8,96.4,15.9,112.6,9.6,5,10,2022-11-24T05:19:44,2022-11-24T16:51:32,0,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"VTVS,43333099999,remote"
Andaman and Nicobar Islands,25-11-2022,28.9,24.4,26.5,33.4,24.4,27,22.9,82.6,3,100,37.5,rain,0,0,21.2,18,330.6,1010.4,92.1,14.7,191.6,16.6,9,10,2022-11-25T05:20:13,2022-11-25T16:51:39,0.02,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VTVS,43333099999"
Andaman and Nicobar Islands,26-11-2022,29.5,24.1,26.9,34.6,24.1,27.6,23.1,81.3,0.9,100,12.5,rain,0,0,13.7,21.6,241.3,1009.6,77.1,16.7,223.8,19.4,8,10,2022-11-26T05:20:43,2022-11-26T16:51:47,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VTVS,43333099999"
Andaman and Nicobar Islands,27-11-2022,30.2,25.1,27.6,33.7,25.1,28.2,23,78.9,0.6,100,4.17,rain,0,0,13.7,25.2,198.6,1008.9,53.3,16.5,238.8,20.6,8,30,2022-11-27T05:21:12,2022-11-27T16:51:56,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VTVS,43333099999"
Andaman and Nicobar Islands,28-11-2022,29.7,25.2,27.6,35.5,25.2,28.4,23,78,3,100,4.17,rain,0,0,10.1,18,184.2,1010.1,46,16.8,228.9,20.1,9,10,2022-11-28T05:21:43,2022-11-28T16:52:06,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VTVS,43333099999"
Andaman and Nicobar Islands,29-11-2022,30.9,25,27.8,36,25,28.8,23.2,79.1,1.8,100,29.17,rain,0,0,13,10.8,19.5,1011.3,60.8,16.2,237.2,20.6,8,30,2022-11-29T05:22:13,2022-11-29T16:52:17,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VTVS,43333099999"
Andaman and Nicobar Islands,30-11-2022,31.2,25.5,28.2,36.6,25.5,29.4,23.6,79.2,1.1,100,29.17,rain,0,0,18.4,25.2,43.6,1011.6,61.4,16.6,241.5,20.8,9,30,2022-11-30T05:22:44,2022-11-30T16:52:30,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VTVS,43333099999"
Andaman and Nicobar Islands,01-12-2022,31.2,26.9,28.7,32.8,27,29,23.2,78,2.2,100,37.5,rain,0,0,17.6,25.2,57,1011.2,80.1,22.5,240.8,21,9,30,2022-12-01T05:23:15,2022-12-01T16:52:43,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VTVS,43333099999,remote"
Andaman and Nicobar Islands,02-12-2022,30.2,27.3,28.7,31.8,27.5,29,22.7,76.4,0.4,100,16.67,rain,0,0,21.2,15.5,67.4,1010.7,84.5,23.8,216.4,18.8,8,30,2022-12-02T05:23:46,2022-12-02T16:52:57,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VTVS,remote"
Andaman and Nicobar Islands,03-12-2022,30.4,26.5,28.7,30.4,26.5,28.7,22.9,76.5,0.4,100,12.5,rain,0,0,25.2,28.8,63,1010.9,90.6,24.1,222,19,8,30,2022-12-03T05:24:18,2022-12-03T16:53:13,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,VTVS
Andaman and Nicobar Islands,04-12-2022,30.4,26.9,28.5,30.4,27.4,29.1,22.9,77.3,0.6,100,16.67,rain,0,0,31.7,28.8,42.1,1010.8,95.4,23.5,185.1,15.9,8,30,2022-12-04T05:24:50,2022-12-04T16:53:29,0.44,"Rain, Overcast",Cloudy skies throughout the day with storms possible.,rain,"VTVS,remote"
