name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Daman and Diu,23-11-2022,28.9,17,22.2,28,17,22.1,10.3,49.1,0.2,100,8.33,rain,0,0,16.2,12.3,195.8,1016,6.1,9.3,172.6,15,7,10,2022-11-23T06:04:24,2022-11-23T16:47:24,1,Rain,Clear conditions throughout the day with early morning rain.,rain,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
Daman and Diu,24-11-2022,28.8,15.6,22.1,27.4,15.6,21.9,9.7,48.4,0,0,0,,0,0,21.2,13.8,165.7,1015.1,47.8,9.9,157.3,13.6,7,10,2022-11-24T06:05:09,2022-11-24T16:47:13,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
Daman and Diu,25-11-2022,30.2,17.5,23.9,28.8,17.5,23.6,13,53.2,0,0,0,,0,0,26.3,16,126.4,1014.6,14.1,9.9,172.6,14.9,7,10,2022-11-25T06:05:55,2022-11-25T16:47:04,0.02,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
Daman and Diu,26-11-2022,31.9,18.4,24.8,30.4,18.4,24.4,15.1,59.9,0,0,0,,0,0,27.4,15,151.6,1015,0.5,9.6,169.6,14.5,7,10,2022-11-26T06:06:40,2022-11-26T16:46:57,0.04,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
Daman and Diu,27-11-2022,32.7,18.7,24.8,30.7,18.7,24.4,13.9,56.4,0,0,0,,0,0,24.8,18.1,300.4,1013,0.8,9.9,169.4,14.5,7,30,2022-11-27T06:07:25,2022-11-27T16:46:51,0.08,Clear,Clear conditions throughout the day.,clear-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
Daman and Diu,28-11-2022,30.5,20,24.4,30.3,20,24.5,18.2,71.3,0,0,0,,0,0,33.1,23.9,310.2,1013,29,7.5,167.6,14.5,6,30,2022-11-28T06:08:10,2022-11-28T16:46:47,0.13,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
Daman and Diu,29-11-2022,30.2,19.6,24.2,29.5,19.6,24.1,15.7,60.9,0,0,0,,0,0,27.4,16.5,339.2,1013.3,57.7,10,153.3,13.3,6,10,2022-11-29T06:08:55,2022-11-29T16:46:44,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
Daman and Diu,30-11-2022,28.6,17.9,23.3,28.8,17.9,23.4,16.9,69.9,0,0,0,,0,0,29.5,14.1,132.9,1014.5,30.7,9.5,161.1,13.9,6,10,2022-11-30T06:09:39,2022-11-30T16:46:43,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
Daman and Diu,01-12-2022,30.4,17.7,23.2,29.2,17.7,23.1,15.4,64.9,0,0,0,,0,0,14,14,98.7,1015.5,30.8,9.6,162,14,6,10,2022-12-01T06:10:24,2022-12-01T16:46:43,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,41150099999,40416099999,OEDF,OBBI,40415099999"
Daman and Diu,02-12-2022,28.9,18.6,23.3,29,18.6,23.5,16.3,65.9,0,0,0,,0,0,26.3,24.5,333.6,1014.6,6.9,9.2,162.5,14,6,10,2022-12-02T06:11:08,2022-12-02T16:46:45,0.35,Clear,Clear conditions throughout the day.,clear-day,"OEDR,OEDF,OBBI"
Daman and Diu,03-12-2022,27.9,17.4,22.3,28.8,17.4,22.5,15.3,65.3,0,0,0,,0,0,23.8,21.4,325.6,1014.6,24.8,9.7,153.9,13.3,6,10,2022-12-03T06:11:52,2022-12-03T16:46:49,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,OEDF,OBBI"
Daman and Diu,04-12-2022,28.2,17.8,23,28.4,17.8,23,16.3,68,0,0,0,,0,0,21.6,21.9,359,1015.8,54.5,12.3,153,13.2,6,10,2022-12-04T06:12:35,2022-12-04T16:46:54,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OEDR,OEDF,OBBI"
