name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Punducherry,13-11-2022,30,23.1,25.6,37.5,23.1,26.8,23.3,87.6,7.722,100,16.67,rain,0,0,18.7,12.2,28.6,1011.5,92.1,16.7,130.2,11.2,5,10,2022-11-13T06:07:00,2022-11-13T17:42:45,0.62,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"43331099999,43329099999,43207099999,remote"
Punducherry,14-11-2022,32,22.5,25.6,39.9,22.5,27,22.9,86,4.788,100,8.33,rain,0,0,27.7,16.6,22.7,1012.2,77.3,17.2,213.6,18.6,8,30,2022-11-14T06:07:24,2022-11-14T17:42:40,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43331099999,43329099999,43207099999,remote"
Punducherry,15-11-2022,29.6,23,25.8,36,23,27,22.3,81.9,0.955,100,4.17,rain,0,0,32.8,19.4,26.2,1012.6,78,17.6,205,17.7,8,10,2022-11-15T06:07:48,2022-11-15T17:42:35,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43331099999,43329099999,43207099999,remote"
Punducherry,16-11-2022,29.6,22.2,25.6,34.4,22.2,26.5,21.4,78.5,0.2,100,8.33,rain,0,0,37.1,20.5,32,1011.3,52.3,18.4,221.8,19.1,8,10,2022-11-16T06:08:12,2022-11-16T17:42:32,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43331099999,43329099999,43207099999,remote"
Punducherry,17-11-2022,29.8,19.9,24.7,32.1,19.9,25,18.8,71.4,0,0,0,,0,0,33.1,19.8,11.5,1011,58.9,18.2,257.7,22.1,9,10,2022-11-17T06:08:38,2022-11-17T17:42:30,0.8,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43331099999,43329099999,43207099999,remote"
Punducherry,18-11-2022,28.6,20.5,24.2,31.5,20.5,24.7,19.4,75,0,0,0,,0,0,38.2,22.3,359.5,1011.3,79.5,18.2,207.3,17.9,8,10,2022-11-18T06:09:03,2022-11-18T17:42:29,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43331099999,43329099999,43207099999,remote"
Punducherry,19-11-2022,29.3,20.4,24.4,31.6,20.4,24.8,19,72.8,0,0,0,,0,0,38.2,25.6,6.8,1011,82.7,18.4,217.2,18.7,9,10,2022-11-19T06:09:30,2022-11-19T17:42:29,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43331099999,43329099999,43207099999,remote"
Punducherry,20-11-2022,29.2,20,23.5,30.9,20,23.7,17.6,70.3,0,0,0,,0,0,33.5,21.2,354.8,1009.7,94.8,18.4,130.3,11.3,7,10,2022-11-20T06:09:56,2022-11-20T17:42:30,0.93,Overcast,Cloudy skies throughout the day.,cloudy,"43331099999,43329099999,43207099999,remote"
Punducherry,21-11-2022,28.1,18.9,23.2,30.3,18.9,23.4,18.3,74.5,2.864,100,4.17,rain,0,0,33.8,20.5,339.7,1009.2,95.2,17.8,59.4,5.1,4,10,2022-11-21T06:10:24,2022-11-21T17:42:32,0.97,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"43331099999,43329099999,43207099999,remote"
Punducherry,22-11-2022,29.1,21.9,24.7,32.2,21.9,25.3,21.7,83.5,2.887,100,8.33,rain,0,0,33.5,14.8,324,1009,90,17.2,109.9,9.4,7,10,2022-11-22T06:10:52,2022-11-22T17:42:36,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43331099999,43329099999,43207099999,remote"
Punducherry,23-11-2022,31.1,23.1,26.4,38.3,23.1,27.8,22.7,81.1,35.253,100,12.5,rain,0,0,21.6,11.5,221.1,1009.3,70.5,17.4,200.9,17.3,9,10,2022-11-23T06:11:20,2022-11-23T17:42:40,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43331099999,43329099999,43207099999,remote"
Punducherry,24-11-2022,31,23.9,26.6,36.3,23.9,28,22.9,80.9,3.819,100,4.17,rain,0,0,14.8,15.5,132.3,1010.5,83.1,18.3,218.3,18.7,8,10,2022-11-24T06:11:49,2022-11-24T17:42:46,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43331099999,43329099999,43207099999,remote"
Punducherry,25-11-2022,31.8,23.2,26.4,38.9,23.2,27.7,22.8,81.4,1.9,100,29.17,rain,0,0,17.3,14.8,56.9,1011.7,65.5,17.1,232,19.9,8,10,2022-11-25T06:12:18,2022-11-25T17:42:53,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43331099999,43329099999,43207099999,remote"
Punducherry,26-11-2022,31.3,22.8,26.3,37.7,22.8,27.8,22.9,82.3,3.5,100,33.33,rain,0,0,18.7,13.7,41.5,1010.8,65.6,17.4,242.9,20.9,8,10,2022-11-26T06:12:48,2022-11-26T17:43:00,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43331099999,43329099999,43207099999,remote"
Punducherry,27-11-2022,31.1,23.2,26.4,39.7,23.2,27.8,22.7,81.3,3.828,100,4.17,rain,0,0,20.9,16.6,68.2,1009.3,65.5,18.1,215.4,18.6,8,10,2022-11-27T06:13:18,2022-11-27T17:43:09,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43331099999,43329099999,43207099999,remote"
Punducherry,28-11-2022,29.6,23.3,26.2,34.7,23.3,27.2,22.4,80.1,1.1,100,25,rain,0,0,23.8,18.4,65.4,1009.7,64.9,17.2,169.1,14.5,5,10,2022-11-28T06:13:48,2022-11-28T17:43:19,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43331099999,43329099999,43207099999,remote"
Punducherry,29-11-2022,29.5,22.1,25.5,33.2,22.1,26.2,20.6,75.2,0,0,0,,0,0,34.2,21.2,39.4,1011,61.6,18.4,245.1,21.1,9,10,2022-11-29T06:14:19,2022-11-29T17:43:30,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43331099999,43329099999,43207099999,remote"
Punducherry,30-11-2022,31,20.2,25.2,36.3,20.2,26,20.7,77.1,0.2,100,8.33,rain,0,0,27.4,17.6,22.7,1011.5,31.8,18,248.3,21.5,9,10,2022-11-30T06:14:50,2022-11-30T17:43:42,0.24,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"43331099999,43329099999,43207099999,remote"
Punducherry,01-12-2022,29.9,22.5,25.9,33.1,22.5,26.8,22.1,80.9,0.7,100,20.83,rain,0,0,26.6,18.4,39.5,1011,24,22.8,229.8,19.9,8,30,2022-12-01T06:15:21,2022-12-01T17:43:55,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43331099999,43329099999,remote"
Punducherry,02-12-2022,31.1,23.5,26.5,34.1,23.5,27.6,22.3,79.2,1.2,100,37.5,rain,0,0,27,18.4,42,1010.3,31.9,24.1,230.1,19.9,8,30,2022-12-02T06:15:53,2022-12-02T17:44:10,0.35,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain,remote
Punducherry,03-12-2022,29.8,23.2,25.9,33.1,23.2,26.9,22.6,82.8,8.2,100,58.33,rain,0,0,28.8,22.3,34.2,1010.5,90,22.8,206.1,17.7,7,30,2022-12-03T06:16:24,2022-12-03T17:44:25,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Punducherry,04-12-2022,29.2,22.3,25.4,32,22.3,26.3,22.1,82.6,12.4,100,62.5,rain,0,0,34.9,23.8,30.8,1011.5,84.6,18.1,198.1,17.2,7,10,2022-12-04T06:16:56,2022-12-04T17:44:41,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
