name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Chandigarh,13-11-2022,26.6,11.4,18.7,26.6,11.4,18.7,4.7,42.2,0,0,0,,0,0,21.2,16.9,338.5,1015,45.5,17.4,160.3,13.8,6,10,2022-11-13T06:47:12,2022-11-13T17:26:39,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42083099999,42104099999,42101099999,remote,42103099999,42105099999"
Chandigarh,14-11-2022,25.4,15.8,19.9,25.4,15.8,19.9,7.1,46.2,0.035,100,8.33,rain,0,0,33.8,15.8,107.7,1016.3,81.7,17.3,125.4,10.9,6,10,2022-11-14T06:48:02,2022-11-14T17:26:07,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42083099999,42104099999,42101099999,remote,42103099999,42105099999"
Chandigarh,15-11-2022,29.1,16.2,20.8,28.4,16.2,20.8,10.4,53.3,0,0,0,,0,0,22,17.3,349.3,1015.6,32.8,15.1,154.6,13.5,6,10,2022-11-15T06:48:53,2022-11-15T17:25:35,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42083099999,42705299999,42104099999,42101099999,remote,42103099999,42105099999"
Chandigarh,16-11-2022,25.1,13.8,19,25.1,13.8,19,9.2,56.4,0,0,0,,0,0,8.6,11.2,324.7,1014.5,9.5,13.5,159.2,13.7,6,10,2022-11-16T06:49:45,2022-11-16T17:25:06,0.75,Clear,Clear conditions throughout the day.,clear-day,"42083099999,42705299999,42104099999,42101099999,remote,42103099999,42105099999"
Chandigarh,17-11-2022,24.3,13.1,17.6,24.3,13.1,17.6,9.4,60.2,0,0,0,,0,0,31.3,19.1,327.4,1014.2,1.7,15.8,158.7,13.7,6,10,2022-11-17T06:50:36,2022-11-17T17:24:38,0.8,Clear,Clear conditions throughout the day.,clear-day,"42083099999,42705299999,42104099999,42101099999,remote,42103099999,42105099999"
Chandigarh,18-11-2022,25.7,11.9,18,25.7,11.9,18,8.5,56.3,0,0,0,,0,0,13.7,10.1,2.3,1015.8,17,15.1,156.3,13.4,6,10,2022-11-18T06:51:27,2022-11-18T17:24:12,0.85,Clear,Clear conditions throughout the day.,clear-day,"42083099999,42705299999,42104099999,42101099999,remote,42103099999,42105099999"
Chandigarh,19-11-2022,26.1,12,18,26.1,12,18,8.5,56.6,0,0,0,,0,0,16.9,13,358.3,1016.8,40.3,17.4,147.5,12.7,6,10,2022-11-19T06:52:18,2022-11-19T17:23:47,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42083099999,42104099999,42101099999,remote,42103099999,42105099999"
Chandigarh,20-11-2022,26.8,12.2,18.2,26.6,12.2,18.2,7.8,53.6,0,0,0,,0,0,24.1,16.6,331.9,1015.1,15.1,17.4,155.9,13.5,6,10,2022-11-20T06:53:10,2022-11-20T17:23:24,0.93,Clear,Clear conditions throughout the day.,clear-day,"42083099999,42104099999,42101099999,remote,42103099999,42105099999"
Chandigarh,21-11-2022,26.1,11.3,18,26.1,11.3,18,6.9,50.9,0,0,0,,0,0,20.5,16.6,330.7,1014,10.7,17.3,156,13.5,6,10,2022-11-21T06:54:01,2022-11-21T17:23:02,0.97,Clear,Clear conditions throughout the day.,clear-day,"42083099999,42104099999,42101099999,remote,42103099999,42105099999"
Chandigarh,22-11-2022,25.4,11.2,17.5,25.4,11.2,17.5,6.8,52.1,0,0,0,,0,0,16.6,14.8,331.6,1013.9,2.5,17.4,154.7,13.3,6,10,2022-11-22T06:54:52,2022-11-22T17:22:43,0.99,Clear,Clear conditions throughout the day.,clear-day,"42083099999,42104099999,42101099999,remote,42103099999,42105099999"
Chandigarh,23-11-2022,25.1,10.3,17.6,25.1,10.3,17.6,6.8,51.9,0,0,0,,0,0,27.7,18.7,329.4,1014.2,0,16.6,153.1,13.2,6,10,2022-11-23T06:55:43,2022-11-23T17:22:25,1,Clear,Clear conditions throughout the day.,clear-day,"42083099999,42705299999,42104099999,42101099999,remote,42103099999,42105099999"
Chandigarh,24-11-2022,25.2,10.2,17.1,25.2,10.2,17.1,4.8,47.9,0,0,0,,0,0,18,15.8,330.4,1014,21,17.3,152.3,13.1,6,10,2022-11-24T06:56:34,2022-11-24T17:22:08,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42083099999,42104099999,42101099999,remote,42103099999,42105099999"
Chandigarh,25-11-2022,26,10.7,17.4,26,10.7,17.4,6.6,52.1,0,0,0,,0,0,10.1,9.7,79.7,1016.8,22.3,17.3,153,13.2,6,10,2022-11-25T06:57:25,2022-11-25T17:21:54,0.02,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42083099999,42104099999,42101099999,remote,42103099999,42105099999"
Chandigarh,26-11-2022,25.6,10.6,17.5,25.6,10.6,17.5,6.3,50.7,0,0,0,,0,0,17.6,14,330.2,1013.5,32.9,17.2,150.8,13,6,10,2022-11-26T06:58:16,2022-11-26T17:21:41,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42083099999,42104099999,42101099999,remote,42103099999,42105099999"
Chandigarh,27-11-2022,26.6,10.1,17.9,26.6,10.1,17.9,6.7,52.3,0,0,0,,0,0,7.9,9.4,344.1,1011.7,35.9,15,150.9,13.1,6,10,2022-11-27T06:59:06,2022-11-27T17:21:30,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42083099999,42705299999,42104099999,42101099999,remote,42103099999,42105099999"
Chandigarh,28-11-2022,25.9,11.4,17.9,25.9,11.4,17.9,9.1,58.3,0,0,0,,0,0,8.3,8.6,103.2,1013.2,12.2,17.4,145.2,12.6,6,10,2022-11-28T06:59:56,2022-11-28T17:21:20,0.13,Clear,Clear conditions throughout the day.,clear-day,"42083099999,42104099999,42101099999,remote,42103099999,42105099999"
Chandigarh,29-11-2022,25.1,12.1,17.9,25.1,12.1,17.9,9.8,61.7,0,0,0,,0,0,13.3,12.2,342.8,1015.3,24,17.2,145.8,12.5,6,10,2022-11-29T07:00:46,2022-11-29T17:21:12,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42083099999,42104099999,42101099999,remote,42103099999,42105099999"
Chandigarh,30-11-2022,25.5,10.9,17.5,25.5,10.9,17.5,8,56.9,0,0,0,,0,0,10.8,10.1,342.2,1016.3,5.4,17.3,146.1,12.5,6,10,2022-11-30T07:01:35,2022-11-30T17:21:06,0.24,Clear,Clear conditions throughout the day.,clear-day,"42083099999,42104099999,42101099999,remote,42103099999,42105099999"
Chandigarh,01-12-2022,24.9,13,17.5,24.9,13,17.5,4.8,45.4,0,0,0,,0,0,21.6,15.1,329.6,1014.6,26.3,23.2,145.6,12.5,6,10,2022-12-01T07:02:24,2022-12-01T17:21:02,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42101099999,remote,42103099999"
Chandigarh,02-12-2022,23,14.1,17.8,23,14.1,17.8,6.1,46.8,0,0,0,,0,0,8.3,8.6,122.7,1014,100,24.1,114.9,9.9,5,10,2022-12-02T07:03:13,2022-12-02T17:21:00,0.35,Overcast,Cloudy skies throughout the day.,cloudy,remote
Chandigarh,03-12-2022,23.4,13.9,17.7,23.4,13.9,17.7,6.6,49.4,0,0,0,,0,0,10.4,9.7,20.6,1015,30,24.1,143,12.5,6,10,2022-12-03T07:04:01,2022-12-03T17:20:59,0.4,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
Chandigarh,04-12-2022,23.3,12.6,16.8,23.3,12.6,16.8,4.2,44.3,0,0,0,,0,0,14.8,13.3,336.8,1015.3,5.8,24.1,144.5,12.5,6,10,2022-12-04T07:04:48,2022-12-04T17:21:00,0.44,Clear,Clear conditions throughout the day.,clear-day,remote
