name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Assam,14-11-2022,27.7,17.5,22.2,28.8,17.5,22.3,19.2,85,0,0,0,,0,0,17.6,7.6,22.9,1013.6,27.2,3.1,197.9,17.2,7,10,2022-11-14T05:40:15,2022-11-14T16:33:49,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42516099999,42409099999,42512099999"
Assam,15-11-2022,28,16.7,22,29.7,16.7,22.2,18.9,84.4,0,0,0,,0,0,11.9,6.7,43.1,1012.7,33.5,3.1,196.1,17,7,10,2022-11-15T05:40:59,2022-11-15T16:33:25,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42516099999,42409099999,42512099999"
Assam,16-11-2022,28,17.5,22.3,28.9,17.5,22.6,19.2,84.6,0,0,0,,0,0,11.5,2.7,15.4,1011.7,39.4,3,191.8,16.5,7,10,2022-11-16T05:41:43,2022-11-16T16:33:02,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42516099999,42409099999,42512099999"
Assam,17-11-2022,27,17.5,21.9,27.9,17.5,22,18.6,83.4,0.3,100,8.33,rain,0,0,11.2,5.4,47.6,1012.1,37.4,5.8,192.7,16.6,7,10,2022-11-17T05:42:27,2022-11-17T16:32:41,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42410099999,VEGT,42414099999,remote,42516099999,42409099999,42512099999"
Assam,18-11-2022,28,17.3,21.8,29.2,17.3,22,18.5,83.2,0,0,0,,0,0,21.2,9.4,32.1,1013.5,23.6,5.8,194,16.6,7,10,2022-11-18T05:43:11,2022-11-18T16:32:22,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,remote,42516099999,42409099999,42512099999"
Assam,19-11-2022,28,15.4,21,28.3,15.4,21.1,17.1,81,0,0,0,,0,0,22.7,7.8,52.8,1013.5,40.1,5.1,197.9,17.1,7,10,2022-11-19T05:43:56,2022-11-19T16:32:04,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,remote,42516099999,42409099999,42512099999"
Assam,20-11-2022,27,14.6,20.6,27.9,14.6,20.6,17,82,0,0,0,,0,0,18.4,9.4,52,1012,51.3,5.8,195.9,16.7,7,10,2022-11-20T05:44:40,2022-11-20T16:31:48,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,remote,42516099999,42409099999,42512099999"
Assam,21-11-2022,28,14.9,21.2,29.2,14.9,21.3,18.1,84.1,0,0,0,,0,0,18.7,11,49.9,1010.9,36,5.8,187.3,16.2,7,10,2022-11-21T05:45:25,2022-11-21T16:31:33,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,remote,42516099999,42409099999,42512099999"
Assam,22-11-2022,27.7,16.2,21.3,28.7,16.2,21.4,18.1,84,0,0,0,,0,0,11.2,7.4,25.9,1011.2,37.3,4,187.3,16.3,7,10,2022-11-22T05:46:10,2022-11-22T16:31:19,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,remote,42516099999,42409099999,42512099999"
Assam,23-11-2022,28,17.2,21.7,28.3,17.2,21.7,17.7,80.8,0,0,0,,0,0,16.9,5.7,25,1011.5,37.7,4.5,187,16.2,7,10,2022-11-23T05:46:54,2022-11-23T16:31:07,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,remote,42516099999,42409099999,42512099999"
Assam,24-11-2022,28,15.7,21.2,28.6,15.7,21.4,17.5,81.1,0,0,0,,0,0,19.8,9.4,41.9,1012.1,34.8,5.1,187.2,16.2,7,10,2022-11-24T05:47:39,2022-11-24T16:30:57,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,remote,42516099999,42409099999,42512099999"
Assam,25-11-2022,28,15.3,21.4,28.6,15.3,21.6,17.4,80.1,0,0,0,,0,0,19.1,9.4,50.7,1012.8,21.6,5.9,188.8,16.4,7,10,2022-11-25T05:48:24,2022-11-25T16:30:48,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,remote,42516099999,42409099999,42512099999"
Assam,26-11-2022,28,16.6,21,29.2,16.6,21.2,18.3,86,0,0,0,,0,0,14.8,7.6,12.3,1011.4,27.1,3.4,188.1,16.4,7,10,2022-11-26T05:49:09,2022-11-26T16:30:41,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,remote,42516099999,42409099999,42512099999"
Assam,27-11-2022,27,16.2,21.2,28.5,16.2,21.3,18.1,84.3,0,0,0,,0,0,15.8,7.6,26.6,1010,23.2,4.5,185.2,15.9,7,10,2022-11-27T05:49:54,2022-11-27T16:30:35,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,remote,42516099999,42409099999,42512099999"
Assam,28-11-2022,27.7,15,20.7,28.4,15,20.8,17.7,85,0,0,0,,0,0,18.7,7.6,34.9,1011.4,25.9,3.4,183,15.9,7,10,2022-11-28T05:50:38,2022-11-28T16:30:31,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42516099999,42409099999,42512099999"
Assam,29-11-2022,27.7,15.4,21.3,28.5,15.4,21.4,17,78.9,0,0,0,,0,0,18.7,8,38.8,1012.8,27.6,6,181.4,15.8,7,10,2022-11-29T05:51:23,2022-11-29T16:30:29,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,remote,42516099999,42409099999,42512099999"
Assam,30-11-2022,27.8,15.8,21.4,28.5,15.8,21.5,17.6,81.2,0,0,0,,0,0,19.1,7.6,35.6,1013.1,37.5,3,179.3,15.7,7,10,2022-11-30T05:52:07,2022-11-30T16:30:28,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42516099999,42409099999,42512099999"
Assam,01-12-2022,29,16,21.5,29.8,16,21.7,18.5,85,0,0,0,,0,0,16.9,5.4,22.5,1012.3,29.2,3.3,179.6,15.7,7,10,2022-12-01T05:52:51,2022-12-01T16:30:28,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT"
Assam,02-12-2022,27,17,21.4,28.4,17,21.5,18.7,86.3,0,0,0,,0,0,13,11.9,62.3,1012.1,25,5.7,178.1,15.3,7,10,2022-12-02T05:53:35,2022-12-02T16:30:30,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VEGT,remote"
Assam,03-12-2022,28,17,21.2,28.8,17,21.3,18.4,86.2,0,0,0,,0,0,11.2,8.6,60.7,1012.3,33.3,4.8,178.7,15.5,7,10,2022-12-03T05:54:19,2022-12-03T16:30:34,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VEGT,remote"
Assam,04-12-2022,27,16,20.8,27.9,16,20.9,16.7,79.1,0,0,0,,0,0,15.5,10.4,65.6,1013,16.7,10.9,178.4,15.4,7,10,2022-12-04T05:55:02,2022-12-04T16:30:39,0.44,Clear,Clear conditions throughout the day.,clear-day,"VEGT,remote"
