name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Dadra and Naga Haveli,13-11-2022,32.5,20.9,25.9,35.1,20.9,25.9,14.2,50.1,0,0,0,,0,0,26.6,14.4,81.2,1012.6,9.8,19.8,222.5,19.1,8,10,2022-11-13T06:45:43,2022-11-13T17:58:10,0.62,Clear,Clear conditions throughout the day.,clear-day,"43001099999,42916099999,42915099999,remote"
Dadra and Naga Haveli,14-11-2022,33.2,20.4,25.8,32.8,20.4,25.7,14.4,51.4,0,0,0,,0,0,20.5,11.9,75.8,1012.6,4.8,19.8,222.3,19.1,8,10,2022-11-14T06:46:18,2022-11-14T17:57:53,0.66,Clear,Clear conditions throughout the day.,clear-day,"43001099999,42916099999,42915099999,remote"
Dadra and Naga Haveli,15-11-2022,32.9,20.9,25.7,33.8,20.9,25.9,15.5,55.2,0,0,0,,0,0,20.2,15.1,17.8,1013,9.6,19.8,220.2,19,8,10,2022-11-15T06:46:53,2022-11-15T17:57:38,0.7,Clear,Clear conditions throughout the day.,clear-day,"43001099999,42916099999,42915099999,remote"
Dadra and Naga Haveli,16-11-2022,32.5,20.8,25.5,33,20.8,25.5,14.5,53.2,0,0,0,,0,0,22.3,15.1,22,1012.6,37.5,19.9,220.9,19.1,8,10,2022-11-16T06:47:28,2022-11-16T17:57:24,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43001099999,42916099999,42915099999,remote"
Dadra and Naga Haveli,17-11-2022,32.2,20.2,25.2,32.2,20.2,25,11.8,45.2,0,0,0,,0,0,19.4,11.2,36.5,1012.5,15.9,19.9,221.2,19.1,8,10,2022-11-17T06:48:04,2022-11-17T17:57:11,0.8,Clear,Clear conditions throughout the day.,clear-day,"43001099999,42916099999,42915099999,remote"
Dadra and Naga Haveli,18-11-2022,31.1,18.8,24.4,30.2,18.8,24,8.4,37.8,0,0,0,,0,0,20.5,14.4,72.1,1013,0.6,20.2,223.9,19.4,8,10,2022-11-18T06:48:40,2022-11-18T17:57:00,0.85,Clear,Clear conditions throughout the day.,clear-day,"43001099999,42916099999,42915099999,remote"
Dadra and Naga Haveli,19-11-2022,30.9,18.8,23.9,29.7,18.8,23.5,8.2,38.4,0,0,0,,0,0,29.9,15.1,71.3,1013,0.8,19.9,220.7,19,8,10,2022-11-19T06:49:17,2022-11-19T17:56:50,0.89,Clear,Clear conditions throughout the day.,clear-day,"43001099999,42916099999,42915099999,remote"
Dadra and Naga Haveli,20-11-2022,30.8,17.5,23.1,29.2,17.5,22.7,7.1,38,0,0,0,,0,0,16.9,12.6,57.1,1012.2,2,20.1,221.8,19.1,8,10,2022-11-20T06:49:54,2022-11-20T17:56:41,0.93,Clear,Clear conditions throughout the day.,clear-day,"43001099999,42916099999,42915099999,remote"
Dadra and Naga Haveli,21-11-2022,30.5,16.9,22.7,29.3,16.9,22.4,7.4,39.8,0,0,0,,0,0,18,12.6,64.5,1011.9,28.3,19.9,217.3,18.8,8,10,2022-11-21T06:50:31,2022-11-21T17:56:34,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43001099999,42916099999,42915099999,remote"
Dadra and Naga Haveli,22-11-2022,31.5,17.1,23.3,30.9,17.1,23,7.5,38.6,0,0,0,,0,0,15.8,11.5,46.7,1011.8,66.7,19.9,218.4,19,8,10,2022-11-22T06:51:08,2022-11-22T17:56:28,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43001099999,42916099999,42915099999,remote"
Dadra and Naga Haveli,23-11-2022,32.6,17.3,23.6,31.7,17.3,23.3,8.7,41.4,0,0,0,,0,0,24.5,13.7,34,1012,59.8,19.9,218.6,19,8,10,2022-11-23T06:51:46,2022-11-23T17:56:23,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43001099999,42916099999,42915099999,remote"
Dadra and Naga Haveli,24-11-2022,32.9,18.2,23.9,31.2,18.2,23.7,10.4,45.4,0,0,0,,0,0,19.1,13,22.4,1011.5,18.3,19.8,216.6,18.8,8,10,2022-11-24T06:52:23,2022-11-24T17:56:20,0,Clear,Clear conditions throughout the day.,clear-day,"43001099999,42916099999,42915099999,remote"
Dadra and Naga Haveli,25-11-2022,33.1,19.9,25.1,32.3,19.9,25,13.1,49.3,0,0,0,,0,0,20.2,11.9,28.8,1011.7,54.8,19.9,203.1,17.6,8,10,2022-11-25T06:53:01,2022-11-25T17:56:18,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43001099999,42916099999,42915099999,remote"
Dadra and Naga Haveli,26-11-2022,32.8,21.4,25.9,32.8,21.4,26.1,15.6,54.7,0,0,0,,0,0,17.6,15.5,360,1010.8,11,19.7,205.5,17.9,7,10,2022-11-26T06:53:40,2022-11-26T17:56:17,0.04,Clear,Clear conditions throughout the day.,clear-day,"43001099999,42916099999,42915099999,remote"
Dadra and Naga Haveli,27-11-2022,31.8,21.1,25,32,21.1,25.2,16.1,59.4,0,0,0,,0,0,15.8,16.6,342.4,1009.1,0,19.6,206,17.8,7,10,2022-11-27T06:54:18,2022-11-27T17:56:18,0.08,Clear,Clear conditions throughout the day.,clear-day,"43001099999,42916099999,42915099999,remote"
Dadra and Naga Haveli,28-11-2022,31.5,19.2,23.7,30.3,19.2,23.6,13.9,56.7,0,0,0,,0,0,17.6,15.1,351.7,1009.8,1.6,19.7,210,18,8,10,2022-11-28T06:54:56,2022-11-28T17:56:20,0.13,Clear,Clear conditions throughout the day.,clear-day,"43001099999,42916099999,42915099999,remote"
Dadra and Naga Haveli,29-11-2022,32.4,17.4,23.8,31.1,17.4,23.7,13.6,55.7,0,0,0,,0,0,22.7,13,14.2,1011.1,14.7,19.7,209.3,17.9,8,10,2022-11-29T06:55:35,2022-11-29T17:56:24,0.19,Clear,Clear conditions throughout the day.,clear-day,"43001099999,42916099999,42915099999,remote"
Dadra and Naga Haveli,30-11-2022,33.2,20,25,32.4,20,25,13.7,51.8,0,0,0,,0,0,21.2,13.7,35.1,1011.5,38.9,20.6,204.9,17.8,7,10,2022-11-30T06:56:13,2022-11-30T17:56:28,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43001099999,42916099999,42915099999,remote"
Dadra and Naga Haveli,01-12-2022,32.6,19.8,24.7,31.2,19.8,24.3,11.4,44.8,0,0,0,,0,0,19.8,16.9,46,1011.5,57.3,24.1,208.3,18,8,10,2022-12-01T06:56:52,2022-12-01T17:56:35,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Dadra and Naga Haveli,02-12-2022,32.6,18.8,24.1,30.7,18.8,23.6,9.4,41.4,0,0,0,,0,0,19.4,16.6,43.2,1011,4.1,24.1,215.7,18.5,8,10,2022-12-02T06:57:30,2022-12-02T17:56:42,0.35,Clear,Clear conditions throughout the day.,clear-day,remote
Dadra and Naga Haveli,03-12-2022,32.7,19.2,24.4,31,19.2,24,11.3,45.7,0,0,0,,0,0,21.2,15.1,8,1011.2,26.8,24.1,211,18.3,8,10,2022-12-03T06:58:09,2022-12-03T17:56:51,0.4,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
Dadra and Naga Haveli,04-12-2022,32.1,19.9,24.8,31.9,19.9,24.7,12.9,48.4,0,0,0,,0,0,20.9,15.5,347.2,1012,67.4,24.1,183.3,15.8,7,10,2022-12-04T06:58:47,2022-12-04T17:57:01,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
