name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Andhra Pradesh,21-11-2022,26,21,23.2,26,21,23.2,19.1,78.7,1.252,100,16.67,rain,0,0,22.3,13,320.8,1009.6,93.1,7.3,21.4,1.7,1,10,2022-11-21T06:14:07,2022-11-21T17:32:15,0.97,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
Andhra Pradesh,22-11-2022,29,20.6,24.9,32,20.6,25.9,21.1,79.9,0.375,100,8.33,rain,0,0,37.1,18.4,32.7,1009.6,87.3,7.9,110.8,9.5,4,10,2022-11-22T06:14:40,2022-11-22T17:32:14,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
Andhra Pradesh,23-11-2022,31,22.4,26.7,35.1,22.4,28.2,22.7,80.4,0,0,0,rain,0,0,37.1,18.4,66.6,1010.6,53.1,9.2,163.1,14.2,7,10,2022-11-23T06:15:13,2022-11-23T17:32:13,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
Andhra Pradesh,24-11-2022,31,22.7,27,36.5,22.7,29.2,23.4,82.1,0,0,0,rain,0,0,23.8,9.4,87.7,1011.1,56.9,8.4,171.2,15,8,10,2022-11-24T06:15:47,2022-11-24T17:32:14,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
Andhra Pradesh,25-11-2022,30.8,24.2,26.7,36.2,24.2,28.7,23.6,83.8,6.633,100,16.67,rain,0,0,17.3,9.4,101.8,1011.8,81.9,8.1,190.6,16.6,8,10,2022-11-25T06:16:21,2022-11-25T17:32:16,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
Andhra Pradesh,26-11-2022,31,22.9,26.3,33.3,22.9,27.2,22.2,80.3,0,0,0,rain,0,0,19.1,9.4,69.2,1010.7,44.1,6.4,202,17.6,8,10,2022-11-26T06:16:55,2022-11-26T17:32:20,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43182099999,43220099999,remote,43181099999"
Andhra Pradesh,27-11-2022,30.9,21.7,25.3,31.3,21.7,25.7,20.3,76.4,0,0,0,,0,0,11.2,11.2,0.7,1009.2,29,7.7,214.5,18.6,8,10,2022-11-27T06:17:29,2022-11-27T17:32:24,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
Andhra Pradesh,28-11-2022,31,20,24.5,31.4,20,24.8,18.6,72.2,0,0,0,,0,0,10.4,11.2,53.5,1010,18.3,7.6,238.5,20.7,8,10,2022-11-28T06:18:04,2022-11-28T17:32:30,0.13,Clear,Clear conditions throughout the day.,clear-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
Andhra Pradesh,29-11-2022,29,19.4,23.8,29.5,19.4,23.9,18,72.2,0,0,0,,0,0,12.6,10.1,74.4,1011.3,19,9.4,235.4,20.2,8,10,2022-11-29T06:18:39,2022-11-29T17:32:37,0.19,Clear,Clear conditions throughout the day.,clear-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
Andhra Pradesh,30-11-2022,30,19,24.6,31.3,19,25.1,19.2,74,0,0,0,,0,0,11.2,11.2,53.3,1012.1,25,6.5,229,19.8,8,10,2022-11-30T06:19:14,2022-11-30T17:32:45,0.24,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999"
Andhra Pradesh,01-12-2022,31,21.9,26.4,34.4,21.9,27.8,21.6,76,0,0,0,,0,0,12.2,14.8,75.6,1011.5,26,8.7,223.4,19.3,8,10,2022-12-01T06:19:49,2022-12-01T17:32:54,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,remote"
Andhra Pradesh,02-12-2022,32,22.2,26.8,35,22.2,28.2,22.5,79.1,1,100,29.17,rain,0,0,23.4,36,65.9,1011.1,30.3,9.6,129.9,11.2,7,30,2022-12-02T06:20:24,2022-12-02T17:33:05,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOBZ,remote"
Andhra Pradesh,03-12-2022,31,22.4,26.4,34,22.4,27.7,22.8,82.2,0.2,100,8.33,rain,0,0,23.4,13,78.2,1011.5,34.7,9.5,161.3,14,8,10,2022-12-03T06:21:00,2022-12-03T17:33:17,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOBZ,remote"
Andhra Pradesh,04-12-2022,31,22,26,35.4,22,27.6,22.6,82.9,0.1,100,4.17,rain,0,0,19.4,11.2,75.7,1012.1,43.3,12.6,223.3,19.4,8,10,2022-12-04T06:21:35,2022-12-04T17:33:29,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOBZ,remote"
