name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Himachal Pradesh,17-11-2022,15.3,5.2,10.8,15.3,3.3,10.4,4.5,67.2,0,0,0,,0,0,7.9,9.7,356.6,1015.3,1.7,15.7,167.6,14.4,7,10,2022-11-17T06:49:52,2022-11-17T17:22:25,0.8,Clear,Clear conditions throughout the day.,clear-day,"42083099999,42079099999,42705299999,42078099999,remote,42105099999"
Himachal Pradesh,18-11-2022,20.1,6,11.9,20.1,4.3,11.5,4.4,61.8,0,0,0,,0,0,8.6,9.7,71.2,1016.9,23.3,14.9,158.5,13.8,6,10,2022-11-18T06:50:44,2022-11-18T17:21:58,0.85,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42083099999,42079099999,42705299999,42078099999,remote,42105099999"
Himachal Pradesh,19-11-2022,16.1,7.1,10.9,16.1,5.4,10.5,4.9,68.3,0,0,0,,0,0,7.2,8.6,57,1018,55.2,17.3,148.6,12.9,6,10,2022-11-19T06:51:36,2022-11-19T17:21:32,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42083099999,42079099999,42078099999,remote,42105099999"
Himachal Pradesh,20-11-2022,17,7.3,11.5,17,5.7,11,4.5,64.2,0,0,0,,0,0,7.2,8.6,55.6,1016.5,9.6,17.2,161,14,6,10,2022-11-20T06:52:28,2022-11-20T17:21:09,0.93,Clear,Clear conditions throughout the day.,clear-day,"42083099999,42079099999,42078099999,remote,42105099999"
Himachal Pradesh,21-11-2022,17,7,11.3,17,5.1,10.8,2.3,56.5,0,0,0,,0,0,7.6,9.4,53.2,1015.6,6.6,17.2,162,14,6,10,2022-11-21T06:53:19,2022-11-21T17:20:47,0.97,Clear,Clear conditions throughout the day.,clear-day,"42083099999,42079099999,42078099999,remote,42105099999"
Himachal Pradesh,22-11-2022,17.4,6.8,11.2,17.4,5,10.8,1,52.2,0,0,0,,0,0,7.6,9,71.4,1015.2,1.1,17.8,160.9,13.8,6,10,2022-11-22T06:54:11,2022-11-22T17:20:26,0.99,Clear,Clear conditions throughout the day.,clear-day,"42083099999,42079099999,42078099999,remote,42105099999"
Himachal Pradesh,23-11-2022,25.1,7.3,12,25.1,5.4,11.4,1,49.9,0,0,0,,0,0,7.9,14.8,34.8,1015.4,0,17.1,160.3,13.9,6,10,2022-11-23T06:55:03,2022-11-23T17:20:08,1,Clear,Clear conditions throughout the day.,clear-day,"42083099999,42079099999,42705299999,42078099999,remote,42105099999"
Himachal Pradesh,24-11-2022,18.6,7.5,12.1,18.6,5.4,11.5,-1.9,41.9,0,0,0,,0,0,8.6,10.8,46.9,1015.4,26.2,17.9,157.4,13.5,6,10,2022-11-24T06:55:55,2022-11-24T17:19:51,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42083099999,42079099999,42078099999,remote,42105099999"
Himachal Pradesh,25-11-2022,17.6,7.7,11.7,17.6,6.5,11.4,0.4,48.8,0,0,0,,0,0,6.8,7.9,59,1017.9,16.9,17.3,159.3,13.8,6,10,2022-11-25T06:56:46,2022-11-25T17:19:36,0.02,Clear,Clear conditions throughout the day.,clear-day,"42083099999,42079099999,42078099999,remote,42105099999"
Himachal Pradesh,26-11-2022,19,8.1,12.6,19,7.3,12.1,0,44.7,0,0,0,,0,0,7.6,9.4,61.9,1014.8,14.2,18.1,158.1,13.5,6,10,2022-11-26T06:57:37,2022-11-26T17:19:22,0.04,Clear,Clear conditions throughout the day.,clear-day,"42083099999,42079099999,42078099999,remote,42105099999"
Himachal Pradesh,27-11-2022,26.1,7.7,12.6,26.1,7.1,12.3,3.1,55.6,0,0,0,,0,0,6.8,9.4,99,1012.9,38.9,14.9,149.4,12.8,6,10,2022-11-27T06:58:28,2022-11-27T17:19:11,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42083099999,42079099999,42705299999,42078099999,remote,42105099999"
Himachal Pradesh,28-11-2022,17.1,7.8,11.5,17.1,6.7,11.2,4.9,65.6,0,0,0,,0,0,8.3,9.4,66.4,1014.6,23.1,17.2,151.6,13.1,6,10,2022-11-28T06:59:19,2022-11-28T17:19:01,0.13,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42083099999,42079099999,42078099999,remote,42105099999"
Himachal Pradesh,29-11-2022,17.2,7.3,11.4,17.2,5.8,11,3.6,61.4,0,0,0,,0,0,6.5,8.6,53,1016.6,25.6,17.4,154.2,13.3,6,10,2022-11-29T07:00:09,2022-11-29T17:18:52,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42083099999,42079099999,42078099999,remote,42105099999"
Himachal Pradesh,30-11-2022,17.2,7.1,11.3,17.2,5.8,10.9,2.2,56.5,0,0,0,,0,0,6.5,7.9,61.6,1017.7,5.1,17.6,154,13.3,6,10,2022-11-30T07:00:59,2022-11-30T17:18:46,0.24,Clear,Clear conditions throughout the day.,clear-day,"42083099999,42079099999,42078099999,remote,42105099999"
Himachal Pradesh,01-12-2022,18.4,7.3,11.2,18.4,5.5,10.4,-3.4,37.7,0,0,0,,0,0,7.9,9.7,47.2,1016.4,31.2,24.1,153.1,13.2,6,10,2022-12-01T07:01:48,2022-12-01T17:18:41,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Himachal Pradesh,02-12-2022,16.5,8.6,11.2,16.5,7.8,10.9,-2.7,39.4,0,0,0,,0,0,5.8,7.9,95.9,1015.4,100,24.1,117.8,10.2,5,10,2022-12-02T07:02:37,2022-12-02T17:18:38,0.35,Overcast,Cloudy skies throughout the day.,cloudy,remote
Himachal Pradesh,03-12-2022,15.9,7.4,10.6,15.9,6.2,10.3,0.6,51.3,0,0,0,,0,0,6.1,9.4,63.9,1016.5,33,24.1,149.3,12.8,6,10,2022-12-03T07:03:26,2022-12-03T17:18:37,0.4,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
Himachal Pradesh,04-12-2022,16.9,6.7,10.4,16.9,4.7,9.5,0,50.5,0,0,0,,0,0,7.9,9.7,71.6,1016.9,1.8,24.1,150.3,13,6,10,2022-12-04T07:04:13,2022-12-04T17:18:38,0.44,Clear,Clear conditions throughout the day.,clear-day,remote
